Time,avg(solution_0),avg(solution_1)
851,0.0101101,0.0700738
852,0.00978611,0.0700267
853,0.00947328,0.0699735
854,0.00917125,0.0699142
855,0.00887968,0.0698491
856,0.00859823,0.0697782
857,0.00832656,0.0697017
858,0.00806439,0.0696197
859,0.00781143,0.0695323
860,0.0075674,0.0694395
861,0.00733204,0.0693416
862,0.00710512,0.0692386
863,0.00688638,0.0691305
864,0.00667561,0.0690175
865,0.00647259,0.0688997
866,0.00627713,0.0687772
867,0.00608901,0.06865
868,0.00590806,0.0685183
869,0.0057341,0.068382
870,0.00556694,0.0682414
871,0.00540643,0.0680963
872,0.00525241,0.067947
873,0.00510472,0.0677935
874,0.00496321,0.0676359
875,0.00482775,0.0674741
876,0.00469819,0.0673084
877,0.0045744,0.0671387
878,0.00445626,0.0669651
879,0.00434364,0.0667876
880,0.00423643,0.0666063
881,0.0041345,0.0664213
882,0.00403775,0.0662326
883,0.00394606,0.0660403
884,0.00385935,0.0658443
885,0.00377749,0.0656448
886,0.00370041,0.0654418
887,0.003628,0.0652353
888,0.00356017,0.0650254
889,0.00349683,0.0648121
890,0.0034379,0.0645955
891,0.00338329,0.0643755
892,0.00333293,0.0641523
893,0.00328674,0.0639258
894,0.00324464,0.0636961
895,0.00320655,0.0634633
896,0.00317241,0.0632272
897,0.00314214,0.0629881
898,0.00311569,0.0627459
899,0.00309298,0.0625006
900,0.00307396,0.0622522
901,0.00305855,0.0620009
902,0.00304671,0.0617465
903,0.00303838,0.0614892
904,0.00303349,0.061229
905,0.003032,0.0609658
906,0.00303385,0.0606997
907,0.00303899,0.0604308
908,0.00304737,0.060159
909,0.00305895,0.0598843
910,0.00307368,0.0596068
911,0.00309151,0.0593265
912,0.0031124,0.0590434
913,0.00313631,0.0587575
914,0.0031632,0.0584689
915,0.00319302,0.0581775
916,0.00322573,0.0578833
917,0.00326131,0.0575865
918,0.00329971,0.0572869
919,0.0033409,0.0569846
920,0.00338484,0.0566796
921,0.0034315,0.0563719
922,0.00348085,0.0560616
923,0.00353286,0.0557485
924,0.0035875,0.0554328
925,0.00364473,0.0551145
926,0.00370454,0.0547935
927,0.00376689,0.0544699
928,0.00383175,0.0541436
929,0.0038991,0.0538147
930,0.00396892,0.0534831
931,0.00404118,0.053149
932,0.00411586,0.0528122
933,0.00419293,0.0524728
934,0.00427238,0.0521307
935,0.00435417,0.0517861
936,0.00443831,0.0514388
937,0.00452475,0.051089
938,0.00461349,0.0507365
939,0.00470451,0.0503814
940,0.00479778,0.0500236
941,0.00489329,0.0496633
942,0.00499103,0.0493003
943,0.00509098,0.0489348
944,0.00519312,0.0485666
945,0.00529745,0.0481957
946,0.00540393,0.0478223
947,0.00551258,0.0474462
948,0.00562336,0.0470674
949,0.00573626,0.046686
950,0.00585129,0.046302
951,0.00596842,0.0459153
952,0.00608764,0.045526
953,0.00620895,0.0451339
954,0.00633233,0.0447392
955,0.00645777,0.0443419
956,0.00658527,0.0439418
957,0.00671482,0.043539
958,0.00684641,0.0431335
959,0.00698003,0.0427253
960,0.00711568,0.0423144
961,0.00725335,0.0419008
962,0.00739303,0.0414844
963,0.00753472,0.0410652
964,0.00767841,0.0406433
965,0.0078241,0.0402186
966,0.00797178,0.0397911
967,0.00812145,0.0393607
968,0.00827311,0.0389276
969,0.00842675,0.0384917
970,0.00858238,0.0380529
971,0.00873998,0.0376112
972,0.00889955,0.0371667
973,0.0090611,0.0367193
974,0.00922463,0.036269
975,0.00939012,0.0358157
976,0.00955759,0.0353596
977,0.00972703,0.0349005
978,0.00989844,0.0344384
979,0.0100718,0.0339733
980,0.0102472,0.0335053
981,0.0104245,0.0330342
982,0.0106038,0.0325601
983,0.0107851,0.0320829
984,0.0109684,0.0316027
985,0.0111536,0.0311193
986,0.0113409,0.0306329
987,0.0115301,0.0301433
988,0.0117213,0.0296506
989,0.0119145,0.0291547
990,0.0121097,0.0286556
991,0.012307,0.0281532
992,0.0125062,0.0276477
993,0.0127074,0.0271388
994,0.0129107,0.0266267
995,0.013116,0.0261113
996,0.0133234,0.0255925
997,0.0135327,0.0250704
998,0.0137442,0.0245448
999,0.0139577,0.0240159
1000,0.0141732,0.0234835
1001,0.0143908,0.0229477
1002,0.0146105,0.0224084
1003,0.0148323,0.0218656
1004,0.0150562,0.0213192
1005,0.0150562,0.0213192
1006,0.0150562,0.0213192
1007,0.0155152,0.0209467
1008,0.0158838,0.0204264
1009,0.0165124,0.0198554
